doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
702	1	474569	3343	0	919	5	Номер	919	ref:def|str:noun|type:coref		
702	1	474570	3343	474569	928	7	котором	928	ref:def|str:rel|type:anaph		
702	1	474571	3336	474568	948	11	проповедник	948	ref:def|str:noun|type:coref		
702	1	474572	3336	474568	988	2	он	988	ref:def|str:pron|type:coref		
702	1	474573	3343	474569	991	3	его	991	ref:def|str:pron|type:anaph		
702	1	474574	3341	474565	1043	15	музея в Мемфисе	1043,1049,1051	ref:def|str:noun|type:coref	музея	1043
702	1	474575	3337	474563	1051	7	Мемфисе	1051	ref:def|str:noun|type:coref		
702	1	474576	3336	474568	1092	5	Кинга	1092	ref:def|str:noun|type:coref		
702	1	474577	3344	0	1112	10	1960 годом	1112,1117	ref:def|str:noun|type:anaph	годом	1117
702	1	474578	3344	474577	1126	7	котором	1126	ref:def|str:rel|type:anaph		
702	1	474579	3336	474576	1134	2	он	1134	ref:def|str:pron|type:coref		
702	1	474580	3345	0	1207	15	житель Теннесси	1207,1214	ref:def|str:noun|type:anaph	житель	1207
702	1	474581	3338	474552	1214	8	Теннесси	1214	ref:def|str:noun|type:coref		
702	1	474582	3345	474580	1252	6	своего	1252	ref:def|str:poss|type:anaph		
702	1	474583	3346	0	1252	11	своего отца	1252,1259	ref:def|str:noun|type:anaph	отца	1259
702	1	474584	3346	474583	1265	7	который	1265	ref:def|str:rel|type:anaph		
702	1	474585	3336	474579	1296	5	Кинге	1296	ref:def|str:noun|type:coref		
702	1	474586	3347	0	1375	17	пленку с интервью	1375,1382,1384	ref:def|str:noun|type:anaph	пленку	1375
702	1	474587	3347	474586	1403	2	ее	1403	ref:def|str:pron|type:anaph		
702	1	474588	3341	474574	1412	5	музею	1412	ref:def|str:noun|type:coref		
702	1	474589	3336	474585	1434	5	Кинга	1434	ref:def|str:noun|type:coref		
702	1	474590	3348	0	1450	36	преступник - рецидивист Джеймс Эрл Рэй	1450,1460,1461,1472,1479,1483	ref:def|str:noun|type:coref	Джеймс Эрл Рэй	1472,1479,1483
702	1	474591	3348	474590	1541	2	он	1541	ref:def|str:pron|type:coref		
702	1	474592	3336	474589	1564	5	Кинга	1564	ref:def|str:noun|type:coref		
710	1	474593	3349	0	0	66	Экстремистская группировка « Исламское государство Ирака и Леванта »	0,15,27,28,38,50,56,58,65	ref:def|str:noun|type:coref	Исламское государство Ирака и Леванта	28,38,50,56,58
710	1	474594	3350	0	50	5	Ирака	50	ref:def|str:noun|type:coref		
710	1	474595	3349	474593	68	4	ИГИЛ	68	ref:def|str:noun|type:coref		
710	1	474596	3351	0	106	15	города Фаллуджа	106,113	ref:def|str:noun|type:coref	Фаллуджа	113
710	1	474597	3352	0	123	24	иракская провинция Анбар	123,132,142	ref:def|str:noun|type:coref	Анбар	142
710	1	474598	3353	0	159	16	Associated Press	159,170	ref:def|str:noun|type:coref	Associated Press	159,170
710	1	474599	3353	474598	192	9	агентству	192	ref:def|str:noun|type:coref		
710	1	474600	3351	474596	236	6	города	236	ref:def|str:noun|type:coref		
710	1	474601	3349	474595	243	11	экстремисты	243	ref:def|str:noun|type:coref		
710	1	474602	3354	0	263	8	листовки	263	ref:def|str:noun|type:anaph		
710	1	474603	3354	474602	275	7	которых	275	ref:def|str:rel|type:anaph		
710	1	474604	3355	0	290	15	местных жителей	290,298	ref:def|str:noun|type:anaph	жителей	298
710	1	474605	3349	474601	317	2	их	317	ref:def|str:pron|type:coref		
710	1	474606	3355	474604	363	5	своих	363	ref:def|str:poss|type:anaph		
710	1	474607	3349	474601	471	4	ИГИЛ	471	ref:def|str:noun|type:coref		
710	1	474608	3349	474607	573	4	ИГИЛ	573	ref:def|str:noun|type:coref		
710	1	474609	3351	474600	651	8	Фаллудже	651	ref:def|str:noun|type:coref		
710	1	474610	3356	0	673	39	представители местных суннитских племен	673,687,695,706	ref:def|str:noun|type:anaph	представители	673
710	1	474611	3356	474610	714	7	которые	714	ref:def|str:rel|type:anaph		
710	1	474612	3349	474608	759	4	ИГИЛ	759	ref:def|str:noun|type:coref		
710	1	474613	3351	474609	772	6	города	772	ref:def|str:noun|type:coref		
710	1	474614	3351	474613	842	8	Фаллуджи	842	ref:def|str:noun|type:coref		
710	1	474615	3352	474597	899	15	провинции Анбар	899,909	ref:def|str:noun|type:coref	Анбар	909
710	1	474616	3357	0	974	9	восстания	974	ref:def|str:noun|type:anaph		
710	1	474617	3357	474616	1031	4	него	1031	ref:def|str:pron|type:anaph		
710	1	474618	3350	474594	1179	5	Ирака	1179	ref:def|str:noun|type:coref		
710	1	474619	3352	474615	1213	6	Анбаре	1213	ref:def|str:noun|type:coref		
711	1	474620	3358	0	51	27	местного народного целителя	51,60,70	ref:def|str:noun|type:coref	целителя	70
711	1	474621	3358	474620	166	20	55 - летний Кхиеу Порн	166,168,169,176,182	ref:def|str:noun|type:coref	Кхиеу Порн	176,182
711	1	474622	3358	474621	188	10	Khieu Porn	188,194	ref:def|str:noun|type:coref	Khieu Porn	188,194
711	1	474623	3358	474621	213	5	своих	213	ref:def|str:poss|type:coref		
711	1	474624	3358	474623	317	9	« чародея »	317,318,325	ref:def|str:noun|type:coref	чародея	318
711	1	474625	3358	474623	345	3	ему	345	ref:def|str:pron|type:coref		
711	1	474626	3358	474625	395	4	Порн	395	ref:def|str:noun|type:coref		
711	1	474627	3358	474626	434	3	ему	434	ref:def|str:pron|type:coref		
711	1	474628	3358	474627	543	8	погибший	543	ref:def|str:noun|type:coref		
711	1	474629	3358	474628	620	3	его	620	ref:def|str:poss|type:coref		
711	1	474630	3358	474629	651	4	Порн	651	ref:def|str:noun|type:coref		
711	1	474631	3359	0	664	13	« кру кхмером »	664,665,669,676	ref:def|str:noun|type:coref	кру кхмером	665,669
711	1	474632	3359	474631	680	9	целителем	680	ref:def|str:noun|type:anaph		
711	1	474633	3359	474632	705	7	которых	705	ref:def|str:rel|type:anaph		
711	1	474634	3359	474633	826	14	этой профессии	826,831	ref:def|str:noun|type:coref	профессии	831
711	1	474635	3360	0	891	8	пациента	891	ref:def|str:noun|type:anaph		
711	1	474636	3360	474635	912	3	его	912	ref:def|str:poss|type:anaph		
712	1	474637	3361	0	0	70	Главный тренер мюнхенского футбольного клуба « Бавария » Хосеп Гвардиола	0,8,15,27,39,45,46,53,55,61	ref:def|str:noun|type:coref	Хосеп Гвардиола	55,61
712	1	474638	3362	0	15	39	мюнхенского футбольного клуба « Бавария »	15,27,39,45,46,53	ref:def|str:noun|type:coref	Бавария	46
712	1	474639	3363	0	78	49	наставнику московского « Спартака » Валерию Карпину	78,89,101,102,110,112,120	ref:def|str:noun|type:coref	Валерию Карпину	112,120
712	1	474640	3364	0	89	22	московского « Спартака »	89,101,102,110	ref:def|str:noun|type:coref	Спартака	102
712	1	474641	3363	474639	200	5	своем	200	ref:def|str:poss|type:coref		
712	1	474642	3361	474637	218	10	Гвардиолой	218	ref:def|str:noun|type:coref		
712	1	474643	3363	474639	229	6	Карпин	229	ref:def|str:noun|type:coref		
712	1	474644	3365	0	257	32	интернет - изданию « Чемпионат.com »	257,265,266,274,275,288	ref:def|str:noun|type:coref	Чемпионат.com	275
712	1	474645	3363	474643	291	6	Карпин	291	ref:def|str:noun|type:coref		
712	1	474646	3363	474645	329	2	он	329	ref:def|str:pron|type:coref		
712	1	474647	3361	474642	359	10	Гвардиолой	359	ref:def|str:noun|type:coref		
712	1	474648	3363	474646	371	17	Тренер « Спартака »	371,378,379,387	ref:def|str:noun|type:coref	Тренер	371
712	1	474649	3364	474640	378	10	« Спартака »	378,379,387	ref:def|str:noun|type:coref	Спартака	379
712	1	474650	3363	474648	421	3	его	421	ref:def|str:poss|type:coref		
712	1	474651	3361	474647	434	21	наставником « Баварии »	434,446,447,454	ref:def|str:noun|type:coref	наставником	434
712	1	474652	3362	474638	446	9	« Баварии »	446,447,454	ref:def|str:noun|type:coref	Баварии	447
712	1	474653	3363	474650	488	7	Карпина	488	ref:def|str:noun|type:coref		
712	1	474654	3363	474653	528	4	него	528	ref:def|str:pron|type:coref		
712	1	474655	3363	474654	549	6	Карпин	549	ref:def|str:noun|type:coref		
712	1	474656	3364	474649	578	10	« Спартака »	578,579,587	ref:def|str:noun|type:coref	Спартака	579
712	1	474657	3362	474652	591	9	« Баварии »	591,592,599	ref:def|str:noun|type:coref	Баварии	592
712	1	474658	3363	474655	623	3	его	623	ref:def|str:poss|type:coref		
712	1	474659	3361	474651	666	9	Гвардиолы	666	ref:def|str:noun|type:coref		
712	1	474660	3363	474658	692	21	наставника « Спартака »	692,703,704,712	ref:def|str:noun|type:coref	наставника	692
712	1	474661	3364	474656	703	10	« Спартака »	703,704,712	ref:def|str:noun|type:coref	Спартака	704
712	1	474662	3361	474659	715	16	тренер « Баварии »	715,722,723,730	ref:def|str:noun|type:coref	тренер	715
712	1	474663	3362	474657	722	9	« Баварии »	722,723,730	ref:def|str:noun|type:coref	Баварии	723
712	1	474664	3362	474663	759	10	его игроки	759,763	ref:def|str:noun|type:coref	игроки	763
712	1	474665	3361	474662	759	3	его	759	ref:def|str:poss|type:coref		
712	1	474666	3364	474661	806	11	спартаковцы	806	ref:def|str:noun|type:coref		
712	1	474667	3363	474660	859	6	Карпин	859	ref:def|str:noun|type:coref		
712	1	474668	3366	0	887	11	« Барселоны »	887,888,897	ref:def|str:noun|type:coref	Барселоны	888
712	1	474669	3366	474668	906	2	ее	906	ref:def|str:pron|type:coref		
712	1	474670	3361	474662	920	9	Гвардиола	920	ref:def|str:noun|type:coref		
712	1	474671	3362	474663	983	9	« Бавария »	983,984,991	ref:def|str:noun|type:coref	Бавария	984
712	1	474672	3364	474661	1021	10	« Спартака »	1021,1022,1030	ref:def|str:noun|type:coref	Спартака	1022
712	1	474673	3363	474667	1043	7	Карпина	1043	ref:def|str:noun|type:coref		
712	1	474674	3365	474644	1103	15	« Чемпионат.com »	1103,1104,1117	ref:def|str:noun|type:coref	Чемпионат.com	1104
712	1	474675	3363	474673	1119	6	Карпин	1119	ref:def|str:noun|type:coref		
712	1	474676	3364	474672	1151	9	« Спартак »	1151,1152,1159	ref:def|str:noun|type:coref	Спартак	1152
712	1	474677	3363	474675	1165	3	его	1165	ref:def|str:poss|type:coref		
712	1	474678	3363	474677	1238	7	тренера	1238	ref:def|str:noun|type:coref		
712	1	474679	3364	474676	1267	10	« Спартака »	1267,1268,1276	ref:def|str:noun|type:coref	Спартака	1268
712	1	474680	3363	474678	1296	6	Карпин	1296	ref:def|str:noun|type:coref		
712	1	474681	3364	474679	1332	10	« Спартаке »	1332,1333,1341	ref:def|str:noun|type:coref	Спартаке	1333
712	1	474682	3364	474681	1395	16	столичного клуба	1395,1406	ref:def|str:noun|type:coref	клуба	1406
712	1	474683	3363	474680	1413	6	Карпин	1413	ref:def|str:noun|type:coref		
712	1	474684	3361	474670	1427	9	Гвардиола	1427	ref:def|str:noun|type:coref		
712	1	474685	3361	474684	1501	9	Гвардиола	1501	ref:def|str:noun|type:coref		
712	1	474686	3366	474668	1520	11	« Барселону »	1520,1521,1530	ref:def|str:noun|type:coref	Барселону	1521
712	1	474687	3363	474683	1535	6	Карпин	1535	ref:def|str:noun|type:coref		
712	1	474688	3364	474681	1610	10	« Спартака »	1610,1611,1619	ref:def|str:noun|type:coref	Спартака	1611
712	1	474689	3363	474687	1621	6	Карпин	1621	ref:def|str:noun|type:coref		
712	1	474690	3364	474688	1704	7	команды	1704	ref:def|str:noun|type:coref		
713	1	474691	3367	0	0	66	Депутат Законодательного собрания Санкт - Петербурга Виталий Милонов	0,8,25,34,39,40,51,59	ref:def|str:noun|type:coref	Виталий Милонов	51,59
713	1	474692	3368	0	8	42	Законодательного собрания Санкт - Петербурга	8,25,34,39,40	ref:def|str:noun|type:coref	собрания	25
713	1	474693	3369	0	34	16	Санкт - Петербурга	34,39,40	ref:def|str:noun|type:coref	Санкт Петербурга	34,40
713	1	474694	3370	0	114	20	поддельных аккаунтов	114,125	ref:def|str:noun|type:coref	аккаунтов	125
713	1	474695	3371	0	189	21	издание « Фонтанка.ру »	189,197,198,209	ref:def|str:noun|type:coref	Фонтанка.ру	198
713	1	474696	3370	474694	234	19	« фейковой » страницы	234,235,243,245	ref:def|str:noun|type:coref	страницы	245
713	1	474697	3367	474691	375	8	Милонова	375	ref:def|str:noun|type:coref		
713	1	474698	3367	474697	585	7	Милонов	585	ref:def|str:noun|type:coref		
713	1	474699	3367	474698	631	2	им	631	ref:def|str:pron|type:coref		
713	1	474700	3370	474696	739	19	« фейковые » страницы	739,740,748,750	ref:def|str:noun|type:coref	страницы	750
713	1	474701	3367	474698	760	7	депутат	760	ref:def|str:noun|type:coref		
713	1	474702	3372	0	814	19	« чеченских отрядах »	814,815,825,832	ref:def|str:noun|type:anaph	отрядах	825
713	1	474703	3372	474702	835	2	Их	835	ref:def|str:pron|type:anaph		
713	1	474704	3367	474701	849	8	Милонова	849	ref:def|str:noun|type:coref		
713	1	474705	3373	0	913	22	« одного из кандидатов »	913,914,921,924,934	ref:def|str:noun|type:anaph	кандидатов	924
713	1	474706	3373	474705	951	3	его	951	ref:def|str:poss|type:anaph		
713	1	474707	3371	474695	978	13	« Фонтанка.ру »	978,979,990	ref:def|str:noun|type:coref	Фонтанка.ру	979
713	1	474708	3367	474704	1030	16	Виталия Милонова	1030,1038	ref:def|str:noun|type:coref	Милонова	1038
713	1	474709	3374	0	1096	34	« идентифицирующей учетной записью »	1096,1097,1114,1122,1129	ref:def|str:noun|type:coref	записью	1122
713	1	474710	3374	474709	1132	9	аккаунтом	1132	ref:def|str:noun|type:coref		
713	1	474711	3374	474710	1179	14	такого понятия	1179,1186	ref:def|str:noun|type:coref	понятия	1186
713	1	474712	3368	474692	1331	36	законодательным собранием Петербурга	1331,1347,1357	ref:def|str:noun|type:coref	собранием	1347
713	1	474713	3369	474693	1357	10	Петербурга	1357	ref:def|str:noun|type:coref		
713	1	474714	3375	0	1388	6	своего	1388	ref:def|str:poss|type:anaph		
713	1	474715	3375	474714	1408	8	документ	1408	ref:def|str:noun|type:anaph		
713	1	474716	3376	0	1614	22	Соответствующая статья	1614,1630	ref:def|str:noun|type:coref	статья	1630
713	1	474717	3376	474716	1638	9	« Клевета »	1638,1639,1646	ref:def|str:noun|type:coref	Клевета	1639
713	1	474718	3370	474700	1816	26	поддельных учетных записей	1816,1827,1835	ref:def|str:noun|type:coref	записей	1835
713	1	474719	3376	474717	1891	7	статьей	1891	ref:def|str:noun|type:coref		
713	1	474720	3367	474708	1927	15	Виталий Милонов	1927,1935	ref:def|str:noun|type:coref	Виталий Милонов	1927,1935
713	1	474721	3377	0	2023	17	этого предложения	2023,2029	ref:def|str:noun|type:anaph	предложения	2029
713	1	474722	3377	474721	2066	3	его	2066	ref:def|str:poss|type:anaph		
714	1	474723	3378	0	0	18	Выходец из Нигерии	0,8,11	ref:def|str:noun|type:coref	Выходец	0
714	1	474724	3379	0	11	7	Нигерии	11	ref:def|str:noun|type:coref		
714	1	474725	3380	0	43	7	Израиле	43	ref:def|str:noun|type:coref		
714	1	474726	3379	474724	65	6	родине	65	ref:def|str:noun|type:coref		
714	1	474727	3378	474723	72	3	его	72	ref:def|str:pron|type:coref		
714	1	474728	3378	474727	155	26	59 - летний Стэнли Аониматци	155,157,158,165,172	ref:def|str:noun|type:coref	Стэнли Аониматци	165,172
714	1	474729	3381	0	216	25	окружной суд в Иерусалиме	216,225,229,231	ref:def|str:noun|type:anaph	суд	225
714	1	474730	3381	474729	243	7	который	243	ref:def|str:rel|type:anaph		
714	1	474731	3378	474728	288	3	его	288	ref:def|str:poss|type:coref		
714	1	474732	3378	474731	312	9	Аониматци	312	ref:def|str:noun|type:coref		
714	1	474733	3378	474732	335	2	он	335	ref:def|str:pron|type:coref		
714	1	474734	3379	474724	347	7	Нигерии	347	ref:def|str:noun|type:coref		
714	1	474735	3378	474733	397	3	его	397	ref:def|str:poss|type:coref		
714	1	474736	3382	0	397	8	его отец	397,401	ref:def|str:noun|type:coref	отец	401
714	1	474737	3382	474736	407	7	который	407	ref:def|str:rel|type:coref		
714	1	474738	3383	0	434	13	опасного духа	434,443	ref:def|str:noun|type:coref	духа	443
714	1	474739	3378	474735	456	6	Стэнли	456	ref:def|str:noun|type:coref		
714	1	474740	3378	474739	498	4	себя	498	ref:def|str:refl|type:coref		
714	1	474741	3378	474740	515	3	его	515	ref:def|str:poss|type:coref		
714	1	474742	3382	474737	515	25	его умершего родственника	515,519,528	ref:def|str:noun|type:coref	родственника	528
714	1	474743	3383	474738	555	9	призраком	555	ref:def|str:noun|type:coref		
714	1	474744	3378	474741	566	7	Мужчина	566	ref:def|str:noun|type:coref		
714	1	474745	3378	474744	603	2	он	603	ref:def|str:pron|type:coref		
714	1	474746	3378	474745	635	2	он	635	ref:def|str:pron|type:coref		
714	1	474747	3378	474746	716	9	Аониматци	716	ref:def|str:noun|type:coref		
714	1	474748	3383	474743	741	34	тот самый обозлившийся на него дух	741,745,751,764,767,772	ref:def|str:noun|type:coref	дух	772
714	1	474749	3378	474747	767	4	него	767	ref:def|str:pron|type:coref		
714	1	474750	3378	474749	811	1	я	811	ref:ds|str:pron|type:coref		
714	1	474751	3383	474748	850	3	ему	850	ref:def|str:pron|type:coref		
714	1	474752	3378	474750	889	3	ему	889	ref:def|str:pron|type:coref		
714	1	474753	3379	474734	903	6	страны	903	ref:def|str:noun|type:coref		
714	1	474754	3383	474751	925	3	дух	925	ref:def|str:noun|type:coref		
714	1	474755	3378	474752	948	3	его	948	ref:def|str:pron|type:coref		
714	1	474756	3378	474755	969	2	он	969	ref:def|str:pron|type:coref		
714	1	474757	3379	474753	984	7	Нигерии	984	ref:def|str:noun|type:coref		
714	1	474758	3378	474756	1001	2	он	1001	ref:def|str:pron|type:coref		
714	1	474759	3384	0	1012	18	туристическую визу	1012,1026	ref:def|str:noun|type:anaph	визу	1026
714	1	474760	3380	474725	1033	7	Израиль	1033	ref:def|str:noun|type:coref		
714	1	474761	3384	474759	1053	3	ней	1053	ref:def|str:pron|type:anaph		
714	1	474762	3380	474760	1059	6	страну	1059	ref:def|str:noun|type:coref		
714	1	474763	3378	474758	1146	9	Аониматци	1146	ref:def|str:noun|type:coref		
714	1	474764	3385	0	1284	9	опасность	1284	ref:def|str:noun|type:anaph		
714	1	474765	3385	474764	1297	7	которой	1297	ref:def|str:rel|type:anaph		
714	1	474766	3378	474763	1313	8	нигериец	1313	ref:def|str:noun|type:coref		
714	1	474767	3378	474766	1362	9	заявителя	1362	ref:def|str:noun|type:coref		
715	1	474768	3386	0	3	17	улице Грушевского	3,9	ref:def|str:noun|type:coref	Грушевского	9
715	1	474769	3387	0	23	5	Киеве	23	ref:def|str:noun|type:coref		
715	1	474770	3388	0	69	17	группа активистов	69,76	ref:def|str:noun|type:coref	активистов	76
715	1	474771	3389	0	140	9	« Сегодня »	140,141,148	ref:def|str:noun|type:coref	Сегодня	141
715	1	474772	3388	474770	160	3	они	160	ref:def|str:pron|type:coref		
715	1	474773	3388	474772	192	18	Четверо активистов	192,200	ref:def|str:noun|type:coref	активистов	200
715	1	474774	3388	474773	212	7	которые	212	ref:def|str:rel|type:coref		
715	1	474775	3389	474771	293	7	издание	293	ref:def|str:noun|type:coref		
715	1	474776	3388	474774	353	3	они	353	ref:def|str:pron|type:coref		
715	1	474777	3388	474776	410	3	них	410	ref:def|str:pron|type:coref		
715	1	474778	3390	0	460	3	УНН	460	ref:def|str:noun|type:coref		
715	1	474779	3386	474768	496	17	улице Грушевского	496,502	ref:def|str:noun|type:coref	Грушевского	502
715	1	474780	3391	0	533	11	Митингующие	533	ref:def|str:noun|type:coref		
715	1	474781	3390	474778	633	9	агентства	633	ref:def|str:noun|type:coref		
715	1	474782	3391	474780	646	9	Активисты	646	ref:def|str:noun|type:coref		
715	1	474783	3391	474780	773	20	сторонники оппозиции	773,784	ref:def|str:noun|type:coref	сторонники	773
715	1	474784	3386	474779	818	17	улице Грушевского	818,824	ref:def|str:noun|type:coref	Грушевского	824
715	1	474785	3391	474783	895	12	протестующих	895	ref:def|str:noun|type:coref		
715	1	474786	3387	474769	1088	5	Киева	1088	ref:def|str:noun|type:coref		
715	1	474787	3392	0	1109	16	« народного вече »	1109,1110,1120,1124	ref:def|str:noun|type:coref	вече	1120
715	1	474788	3392	474787	1128	27	массового митинга оппозиции	1128,1138,1146	ref:def|str:noun|type:coref	митинга	1138
715	1	474789	3392	474788	1200	7	митинге	1200	ref:def|str:noun|type:coref		
715	1	474790	3393	0	1354	18	Часть протестующих	1354,1360	ref:def|str:noun|type:coref	протестующих	1360
715	1	474791	3394	0	1440	22	милицейскими кордонами	1440,1453	ref:def|str:noun|type:coref	кордонами	1453
715	1	474792	3395	0	1473	12	столкновения	1473	ref:def|str:noun|type:anaph		
715	1	474793	3395	474792	1489	7	котором	1489	ref:def|str:rel|type:anaph		
715	1	474794	3393	474790	1497	40	радикально настроенные противники власти	1497,1508,1520,1531	ref:def|str:noun|type:coref	противники	1520
715	1	474795	3394	474791	1602	15	Правоохранители	1602	ref:def|str:noun|type:coref		
715	1	474796	3387	474786	1824	5	Киеве	1824	ref:def|str:noun|type:coref		
715	1	474797	3396	0	1907	35	рабочую группу с участием оппозиции	1907,1915,1922,1924,1933	ref:def|str:noun|type:anaph	группу	1915
715	1	474798	3396	474797	1944	7	которая	1944	ref:def|str:rel|type:anaph		
716	1	474799	3397	0	0	46	Адвокат семьи убитого москвича Ивана Агафонова	0,8,14,22,31,37	ref:def|str:noun|type:coref	Адвокат	0
716	1	474800	3398	0	14	32	убитого москвича Ивана Агафонова	14,22,31,37	ref:def|str:noun|type:coref	Ивана Агафонова	31,37
716	1	474801	3399	0	60	14	Верховном суде	60,70	ref:def|str:noun|type:coref	суде	70
716	1	474802	3400	0	84	26	спортсмену Расулу Мирзаеву	84,95,102	ref:def|str:noun|type:coref	Расулу Мирзаеву	95,102
716	1	474803	3399	474801	226	13	Верховный суд	226,236	ref:def|str:noun|type:coref	суд	236
716	1	474804	3397	474799	393	24	адвокат Оксана Михалкина	393,401,408	ref:def|str:noun|type:coref	Оксана Михалкина	401,408
716	1	474805	3400	474802	475	8	Мирзаева	475	ref:def|str:noun|type:coref		
716	1	474806	3401	0	496	18	109-й статье УК РФ	496,502,509,512	ref:def|str:noun|type:coref	статье	502
716	1	474807	3400	474805	554	2	Он	554	ref:def|str:pron|type:coref		
716	1	474808	3400	474807	606	11	Осужденного	606	ref:def|str:noun|type:coref		
716	1	474809	3397	474804	766	10	Михалкиной	766	ref:def|str:noun|type:coref		
716	1	474810	3400	474808	778	17	25 - летний Мирзаев	778,780,781,788	ref:def|str:noun|type:coref	Мирзаев	788
716	1	474811	3398	474800	798	18	19 - летний Агафонов	798,800,801,808	ref:def|str:noun|type:coref	Агафонов	808
716	1	474812	3398	474811	915	9	Агафонова	915	ref:def|str:noun|type:coref		
716	1	474813	3400	474810	950	8	Мирзаева	950	ref:def|str:noun|type:coref		
716	1	474814	3400	474813	960	9	Спортсмен	960	ref:def|str:noun|type:coref		
716	1	474815	3398	474812	977	5	юношу	977	ref:def|str:noun|type:coref		
716	1	474816	3398	474815	999	3	тот	999	ref:def|str:pron|type:coref		
716	1	474817	3398	474816	1047	2	он	1047	ref:def|str:pron|type:coref		
716	1	474818	3401	474806	1120	12	109-й статье	1120,1126	ref:def|str:noun|type:coref	статье	1126
716	1	474819	3401	474818	1292	12	109 - я статья	1292,1295,1296,1298	ref:def|str:noun|type:coref	статья	1298
716	1	474820	3400	474814	1362	7	Мирзаев	1362	ref:def|str:noun|type:coref		
716	1	474821	3400	474820	1404	5	своих	1404	ref:def|str:poss|type:coref		
716	1	474822	3400	474821	1615	8	Мирзаева	1615	ref:def|str:noun|type:coref		
716	1	474823	3402	0	1677	13	делу о разбое	1677,1682,1684	ref:def|str:noun|type:anaph	делу	1677
716	1	474824	3402	474823	1703	8	которого	1703	ref:def|str:rel|type:anaph		
716	1	474825	3398	474817	1737	8	Агафонов	1737	ref:def|str:noun|type:coref		
716	1	474826	3398	474825	1752	3	его	1752	ref:def|str:poss|type:coref		
717	1	474827	3403	0	0	63	Межпланетный зонд « Розетта » Европейского космического агентства	0,13,18,19,26,28,41,54	ref:def|str:noun|type:coref	Розетта	19
717	1	474828	3404	0	28	35	Европейского космического агентства	28,41,54	ref:def|str:noun|type:coref	Европейского космического агентства	28,41,54
717	1	474829	3404	474828	65	3	ESA	65	ref:def|str:noun|type:coref		
717	1	474830	3405	0	172	30	Европейской южной обсерватории	172,184,190	ref:def|str:noun|type:coref	Европейской южной обсерватории	172,184,190
717	1	474831	3405	474830	204	3	ESO	204	ref:def|str:noun|type:coref		
717	1	474832	3403	474827	230	4	зонд	230	ref:def|str:noun|type:coref		
717	1	474833	3406	0	268	34	кометы 67P/CG Чурюмова - Герасименко	268,275,282,290,291	ref:def|str:noun|type:coref	67P/CG Чурюмова Герасименко	275,282,291
717	1	474834	3403	474832	394	9	« Розетты »	394,395,402	ref:def|str:noun|type:coref	Розетты	395
717	1	474835	3407	0	449	8	Гринвича	449	ref:def|str:noun|type:coref		
717	1	474836	3403	474834	503	4	зонд	503	ref:def|str:noun|type:coref		
717	1	474837	3408	0	538	6	Землей	538	ref:def|str:noun|type:coref		
717	1	474838	3403	474836	570	9	« Розетты »	570,571,578	ref:def|str:noun|type:coref	Розетты	571
717	1	474839	3408	474837	590	5	Землю	590	ref:def|str:noun|type:coref		
717	1	474840	3407	474835	624	8	Гринвича	624	ref:def|str:noun|type:coref		
717	1	474841	3403	474838	697	5	зонда	697	ref:def|str:noun|type:coref		
717	1	474842	3404	474829	720	35	Европейского космического агентства	720,733,746	ref:def|str:noun|type:coref	Европейского космического агентства	720,733,746
717	1	474843	3403	474841	757	14	Зонд « Розетта »	757,762,763,770	ref:def|str:noun|type:coref	Розетта	763
717	1	474844	3403	474843	837	2	он	837	ref:def|str:pron|type:coref		
717	1	474845	3409	0	892	6	Солнца	892	ref:def|str:noun|type:coref		
717	1	474846	3403	474844	921	5	зонда	921	ref:def|str:noun|type:coref		
717	1	474847	3403	474846	1023	9	« Розетта »	1023,1024,1031	ref:def|str:noun|type:coref	Розетта	1024
717	1	474848	3410	0	1049	7	Юпитера	1049	ref:def|str:noun|type:coref		
717	1	474849	3410	474848	1065	12	этой планеты	1065,1070	ref:def|str:noun|type:coref	планеты	1070
717	1	474850	3403	474847	1078	4	зонд	1078	ref:def|str:noun|type:coref		
717	1	474851	3406	474833	1096	6	67P/CG	1096	ref:def|str:noun|type:coref		
717	1	474852	3406	474851	1116	5	собой	1116	ref:def|str:refl|type:coref		
717	1	474853	3409	474845	1178	6	Солнца	1178	ref:def|str:noun|type:coref		
717	1	474854	3406	474852	1213	7	кометой	1213	ref:def|str:noun|type:coref		
717	1	474855	3403	474847	1249	9	« Розетты »	1249,1250,1257	ref:def|str:noun|type:coref	Розетты	1250
717	1	474856	3411	0	1268	18	зонд Philae Lander	1268,1273,1280	ref:def|str:noun|type:coref	Philae Lander	1273,1280
717	1	474857	3411	474856	1288	7	который	1288	ref:def|str:rel|type:coref		
717	1	474858	3406	474851	1323	27	комету Чурюмова - Герасименко	1323,1330,1338,1339	ref:def|str:noun|type:coref	комету Чурюмова Герасименко	1323,1330,1339
717	1	474859	3406	474858	1404	6	кометы	1404	ref:def|str:noun|type:coref		
717	1	474860	3412	0	1422	26	« Очень большим телескопом »	1422,1423,1429,1437,1447	ref:def|str:noun|type:coref	Очень большим телескопом	1423,1429,1437
717	1	474861	3412	474860	1450	3	VLT	1450	ref:def|str:noun|type:coref		
717	1	474862	3406	474859	1490	3	она	1490	ref:def|str:pron|type:coref		
717	1	474863	3409	474845	1553	6	Солнца	1553	ref:def|str:noun|type:coref		
